timestamp;date_created;status_in_resource_data;source.site_id;resource_id;id_in_shipment_get;logistic.type;external_reference;resource_data
2022-10-12 19:45:34.575;2022-10-12T15:38:33.293-04:00;400;MLA;41721101319;41721101319;cross_docking;2000003880901471;{"current":{"body":"{\"error\": \"Malformed request\"}","requestId":"0efbb236-5c40-4dd2-82f6-d57960d2d728","status":400},"previous":null}
2022-10-12 19:51:35.713;2022-10-03T17:36:12.282-04:00;400;MLB;41698369348;41698369348;cross_docking;2000003858668045;{"current":{"body":"{\"error\": \"No more splits allowed.\"}","requestId":"1ef9e061-9da3-430b-8e91-1624dc27a596","status":400},"previous":null}
2022-10-12 19:51:36.293;2022-10-03T17:36:12.282-04:00;400;MLB;41698369348;41698369348;cross_docking;2000003858668045;{"current":{"body":"{\"error\": \"No more splits allowed.\"}","requestId":"0771ee57-555d-4126-8b43-0e445b74a3ee","status":400},"previous":null}
2022-10-12 19:51:36.849;2022-10-03T17:36:12.282-04:00;400;MLB;41698369348;41698369348;cross_docking;2000003858668045;{"current":{"body":"{\"error\": \"No more splits allowed.\"}","requestId":"06deadb4-e48f-4bb9-a65a-c95f77869e5e","status":400},"previous":null}
2022-10-12 19:51:37.271;2022-10-03T17:36:12.282-04:00;400;MLB;41698369348;41698369348;cross_docking;2000003858668045;{"current":{"body":"{\"error\": \"No more splits allowed.\"}","requestId":"d14fa2cf-035a-4164-9d2a-1fb5b8731dd9","status":400},"previous":null}
2022-10-12 19:51:37.918;2022-10-03T17:36:12.282-04:00;400;MLB;41698369348;41698369348;cross_docking;2000003858668045;{"current":{"body":"{\"error\": \"No more splits allowed.\"}","requestId":"1549ea15-4d97-480b-b6c4-934148f98331","status":400},"previous":null}
2022-10-12 20:30:19.012;2022-03-10T10:51:08.623-04:00;400;MLB;41233230948;41233230948;fulfillment;;{"current":{"body":"{\"error\": \"ShipmentId 41233230948 is not a bundle shipment. Only bundle shipments can be splitted.\"}","requestId":"16b80ce1-d454-43a2-8aa8-567be800fc4b","status":400},"previous":null}
2022-10-12 20:34:33.903;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"04292b86-2163-40f9-a9c1-438a0bd28f57","status":400},"previous":null}
2022-10-12 20:34:35.814;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"599225f4-de84-4117-9d16-17e9b82567d1","status":400},"previous":null}
2022-10-12 20:39:25.618;2022-10-12T16:39:02.795-04:00;409;MLM;41721245212;41721245212;fulfillment;2000003880952633;{"current":{"body":"{\"error\": \"Resource locked: /packs/2000003880952633/split?caller.id=744140637\u0026client.id=1360974954364596\"}","requestId":"b4d0a7db-82bd-4537-bdf6-d0906e0f5dfa","status":409},"previous":null}
2022-10-12 21:03:29.695;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"43628dbe-5e91-4052-97ba-3b35df370eee","status":400},"previous":null}
2022-10-12 21:03:30.632;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"98d2c9ed-1c7a-484d-ae61-e3cd03f65a22","status":400},"previous":null}
2022-10-12 21:19:07.495;2022-10-12T17:17:10.611-04:00;422;MLB;41721335687;41721335687;cross_docking;2000003881126915;{"current":{"body":"{\"error\": \"Shipment 41721335687 can't be splitted at this point. Invalid status.\"}","requestId":"dce34a41-e8d0-416d-b448-0912a2c8f8a9","status":422},"previous":null}
